created,id,option__id,option__key,option__value,option__vote,person__bioguideid,person__birthday,person__cspanid,person__firstname,person__gender,person__gender_label,person__id,person__lastname,person__link,person__middlename,person__name,person__namemod,person__nickname,person__osid,person__pvsid,person__sortname,person__twitterid,person__youtubeid,vote__category,vote__category_label,vote__chamber,vote__chamber_label,vote__congress,vote__created,vote__id,vote__link,vote__missing_data,vote__number,vote__question,vote__question_details,vote__related_amendment,vote__related_bill,vote__required,vote__result,vote__session,vote__source,vote__source_label,vote__total_minus,vote__total_other,vote__total_plus,vote__vote_type,voter_type,voter_type_label
2013-09-29T00:16:00,29862601,436877,+,Yea,113830,H001045,6/1/56,1031347,Gregg,male,Male,412280,Harper,https://www.govtrack.us/congress/members/gregg_harper/412280,,Rep. Gregg Harper [R-MS3],,,N00029632,101985,"Harper, Gregg (Rep.) [R-MS3]",GreggHarper,congressmanharper,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862826,436878,-,Nay,113830,H001047,7/5/66,1031341,James,male,Male,412282,Himes,https://www.govtrack.us/congress/members/james_himes/412282,A.,Rep. James Himes [D-CT4],,,N00029070,106744,"Himes, James (Rep.) [D-CT4]",jahimes,congressmanhimes,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862613,436877,+,Yea,113830,H001048,12/7/76,1032398,Duncan,male,Male,412283,Hunter,https://www.govtrack.us/congress/members/duncan_hunter/412283,D.,Rep. Duncan Hunter [R-CA50],,,N00029258,104308,"Hunter, Duncan (Rep.) [R-CA50]",Rep_Hunter,CongressmanHunter,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862616,436877,+,Yea,113830,J000290,6/10/63,1030550,Lynn,female,Female,412284,Jenkins,https://www.govtrack.us/congress/members/lynn_jenkins/412284,,Rep. Lynn Jenkins [R-KS2],,,N00029077,18594,"Jenkins, Lynn (Rep.) [R-KS2]",RepLynnJenkins,RepLynnJenkins,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862844,436878,-,Nay,113830,K000368,3/24/50,1031338,Ann,female,Female,412286,Kirkpatrick,https://www.govtrack.us/congress/members/ann_kirkpatrick/412286,,Rep. Ann Kirkpatrick [D-AZ1],,,N00029260,28425,"Kirkpatrick, Ann (Rep.) [D-AZ1]",RepKirkpatrick,repannkirkpatrick,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862631,436877,+,Yea,113830,L000567,6/25/52,1031349,Leonard,male,Male,412290,Lance,https://www.govtrack.us/congress/members/leonard_lance/412290,,Rep. Leonard Lance [R-NJ7],,,N00000898,4443,"Lance, Leonard (Rep.) [R-NJ7]",,CongressmanLance,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862638,436877,+,Yea,113830,L000569,5/7/52,1031348,Blaine,male,Male,412292,Luetkemeyer,https://www.govtrack.us/congress/members/blaine_luetkemeyer/412292,,Rep. Blaine Luetkemeyer [R-MO3],,,N00030026,20400,"Luetkemeyer, Blaine (Rep.) [R-MO3]",repblainepress,BLuetkemeyer,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862858,436878,-,Nay,113830,L000570,6/7/72,1031351,Ben,male,Male,412293,LujÃ¡n,https://www.govtrack.us/congress/members/ben_lujan/412293,Ray,Rep. Ben LujÃ¡n [D-NM3],,,N00029562,102842,"LujÃ¡n, Ben (Rep.) [D-NM3]",repbenraylujan,Repbenraylujan,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862639,436877,+,Yea,113830,L000571,9/10/54,1031365,Cynthia,female,Female,412294,Lummis,https://www.govtrack.us/congress/members/cynthia_lummis/412294,M.,Rep. Cynthia Lummis [R-WY0],,,N00029788,15546,"Lummis, Cynthia (Rep.) [R-WY0]",CynthiaLummis,CynthiaLummis,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862646,436877,+,Yea,113830,M001177,7/10/56,30359,Tom,male,Male,412295,McClintock,https://www.govtrack.us/congress/members/tom_mcclintock/412295,,Rep. Tom McClintock [R-CA4],,,N00006863,9715,"McClintock, Tom (Rep.) [R-CA4]",RepMcClintock,McClintockCA04,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862860,436878,-,Nay,113830,M001171,7/4/68,51904,Daniel,male,Male,412297,Maffei,https://www.govtrack.us/congress/members/daniel_maffei/412297,B.,Rep. Daniel Maffei [D-NY24],,,N00027891,68959,"Maffei, Daniel (Rep.) [D-NY24]",RepDanMaffei,repdanmaffei,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862667,436877,+,Yea,113830,O000168,12/9/62,1031361,Pete,male,Male,412302,Olson,https://www.govtrack.us/congress/members/pete_olson/412302,,Rep. Pete Olson [R-TX22],,,N00029285,102008,"Olson, Pete (Rep.) [R-TX22]",OlsonPressShop,,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862669,436877,+,Yea,113830,P000594,5/14/65,1030000,Erik,male,Male,412303,Paulsen,https://www.govtrack.us/congress/members/erik_paulsen/412303,,Rep. Erik Paulsen [R-MN3],,,N00029391,3833,"Paulsen, Erik (Rep.) [R-MN3]",RepErikPaulsen,reperikpaulsen,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862887,436878,-,Nay,113830,P000595,12/1/58,50199,Gary,male,Male,412305,Peters,https://www.govtrack.us/congress/members/gary_peters/412305,C.,Rep. Gary Peters [D-MI14],,,N00029277,8749,"Peters, Gary (Rep.) [D-MI14]",RepGaryPeters,RepGaryPeters,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862889,436878,-,Nay,113830,P000597,4/2/55,1002167,Chellie,female,Female,412307,Pingree,https://www.govtrack.us/congress/members/chellie_pingree/412307,,Rep. Chellie Pingree [D-ME1],,,N00013817,6586,"Pingree, Chellie (Rep.) [D-ME1]",chelliepingree,congresswomanpingree,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862891,436878,-,Nay,113830,P000598,5/12/75,1031300,Jared,male,Male,412308,Polis,https://www.govtrack.us/congress/members/jared_polis/412308,,Rep. Jared Polis [D-CO2],,,N00029127,106220,"Polis, Jared (Rep.) [D-CO2]",jaredpolis,JaredPolis31275,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862677,436877,+,Yea,113830,P000599,12/18/47,88959,Bill,male,Male,412309,Posey,https://www.govtrack.us/congress/members/bill_posey/412309,,Rep. Bill Posey [R-FL8],,,N00029662,24280,"Posey, Bill (Rep.) [R-FL8]",congbillposey,CongressmanPosey,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862687,436877,+,Yea,113830,R000582,7/21/45,1031360,David,male,Male,412310,Roe,https://www.govtrack.us/congress/members/david_roe/412310,P.,Rep. David â€œPhilâ€ù Roe [R-TN1],,Phil,N00028463,65306,"Roe, David â€œPhilâ€ù (Rep.) [R-TN1]",DrPhilRoe,drphilroe,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862693,436877,+,Yea,113830,R000583,11/21/70,1030486,Thomas,male,Male,412311,Rooney,https://www.govtrack.us/congress/members/thomas_rooney/412311,J.,Rep. Thomas Rooney [R-FL17],,,N00029018,107800,"Rooney, Thomas (Rep.) [R-FL17]",TomRooney,CongressmanRooney,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862704,436877,+,Yea,113830,S001179,5/28/81,1030003,Aaron,male,Male,412314,Schock,https://www.govtrack.us/congress/members/aaron_schock/412314,,Rep. Aaron Schock [R-IL18],,,N00029273,33428,"Schock, Aaron (Rep.) [R-IL18]",repaaronschock,repaaronschock,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862907,436878,-,Nay,113830,S001180,10/19/51,1031358,Kurt,male,Male,412315,Schrader,https://www.govtrack.us/congress/members/kurt_schrader/412315,,Rep. Kurt Schrader [D-OR5],,,N00030071,10813,"Schrader, Kurt (Rep.) [D-OR5]",repschrader,repkurtschrader,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862722,436877,+,Yea,113830,T000467,7/27/59,1031359,Glenn,male,Male,412317,Thompson,https://www.govtrack.us/congress/members/glenn_thompson/412317,,Rep. Glenn Thompson [R-PA5],,,N00029736,24046,"Thompson, Glenn (Rep.) [R-PA5]",CongressmanGT,CongressmanGT,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862925,436878,-,Nay,113830,T000468,5/23/50,1021622,Dina,female,Female,412318,Titus,https://www.govtrack.us/congress/members/dina_titus/412318,,Rep. Dina Titus [D-NV1],,,N00030191,2629,"Titus, Dina (Rep.) [D-NV1]",repdinatitus,CongresswomanTitus,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862926,436878,-,Nay,113830,T000469,6/18/49,1031353,Paul,male,Male,412319,Tonko,https://www.govtrack.us/congress/members/paul_tonko/412319,,Rep. Paul Tonko [D-NY20],,,N00030196,4403,"Tonko, Paul (Rep.) [D-NY20]",PaulTonko,reppaultonko,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862810,436878,-,Nay,113830,F000455,10/29/52,1030928,Marcia,female,Female,412327,Fudge,https://www.govtrack.us/congress/members/marcia_fudge/412327,L.,Rep. Marcia Fudge [D-OH11],,,N00030490,110640,"Fudge, Marcia (Rep.) [D-OH11]",RepMarciaFudge,marcialfudge,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862893,436878,-,Nay,113830,Q000023,10/17/58,9263344,Mike,male,Male,412331,Quigley,https://www.govtrack.us/congress/members/mike_quigley/412331,,Rep. Mike Quigley [D-IL5],,,N00030581,83310,"Quigley, Mike (Rep.) [D-IL5]",RepMikeQuigley,RepMikeQuigley,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862774,436878,-,Nay,113830,C001080,7/7/53,92573,Judy,female,Female,412379,Chu,https://www.govtrack.us/congress/members/judy_chu/412379,M.,Rep. Judy Chu [D-CA27],,,N00030600,16539,"Chu, Judy (Rep.) [D-CA27]",RepJudyChu,RepJudyChu,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862813,436878,-,Nay,113830,G000559,1/24/45,18413,John,male,Male,412382,Garamendi,https://www.govtrack.us/congress/members/john_garamendi/412382,,Rep. John Garamendi [D-CA3],,,N00030856,29664,"Garamendi, John (Rep.) [D-CA3]",RepGaramendi,garamendiCA10,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
